video,roundId,starttime,endtime,won,place,kills,playtime,tracefile,map_ui_position/scale,Unnamed: 10
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,10,02:01:59,02:22:03,0,100,0,00:20:04,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_10.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,6,01:03:07,01:11:12,0,100,0,00:08:05,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_6.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,23,06:57:06,07:06:32,0,100,0,00:09:26,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_23.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,7,02:01:50,02:11:44,0,100,0,00:09:54,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_7.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,8,02:17:02,02:20:15,0,100,0,00:03:13,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_8.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,6,01:48:01,01:58:36,0,100,0,00:10:35,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_6.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,12,02:28:53,02:31:53,0,100,0,00:03:00,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_12.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,9,02:23:50,02:25:58,0,100,0,00:02:08,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_9.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,24,07:09:05,07:15:05,0,100,0,00:06:00,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_24.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,13,02:36:08,02:37:54,0,100,0,00:01:46,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_13.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,1,00:26:39,00:29:47,0,100,0,00:03:08,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_1.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,7,01:15:45,01:35:28,0,100,0,00:19:43,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_7.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,25,07:18:18,07:28:01,0,100,0,00:09:43,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_25.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,13,04:01:00,04:11:43,0,100,0,00:10:43,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_13.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,8,01:37:47,01:44:34,0,100,0,00:06:47,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_8.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,7,02:01:18,02:20:16,0,100,0,00:18:58,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_7.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,14,02:39:39,02:58:57,0,100,0,00:19:18,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_14.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,11,02:43:08,02:45:57,0,100,0,00:02:49,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_11.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,15,03:15:47,03:18:53,0,100,0,00:03:06,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_15.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,10,01:52:01,01:57:07,0,100,0,00:05:06,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_10.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,6,01:57:43,02:07:48,0,100,0,00:10:05,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_6.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,2,00:31:18,00:49:47,0,100,0,00:18:29,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_2.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,26,07:29:49,07:40:14,0,100,0,00:10:25,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_26.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,8,02:23:26,02:35:40,0,100,0,00:12:14,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_8.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,7,02:11:26,02:16:12,0,100,0,00:04:46,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_7.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,14,04:14:12,04:30:56,0,100,0,00:16:44,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_14.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,12,02:49:20,03:06:48,0,100,0,00:17:28,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_12.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,15,04:32:43,04:36:41,0,100,0,00:03:58,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_15.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,9,02:38:53,02:44:10,0,100,0,00:05:17,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_9.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,11,02:00:44,02:20:10,0,100,0,00:19:26,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_11.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,17,03:27:25,03:41:01,0,100,0,00:13:36,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_17.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,12,02:24:03,02:26:09,0,100,0,00:02:06,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_12.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,18,03:43:02,03:45:18,0,100,0,00:02:16,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_18.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,19,03:47:30,03:50:50,0,100,0,00:03:20,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_19.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,13,03:14:41,03:30:38,0,100,0,00:15:57,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_13.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,20,03:53:19,03:55:18,0,100,0,00:01:59,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_20.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,27,08:01:18,08:16:36,0,100,0,00:15:18,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_27.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,8,02:18:14,02:39:21,0,100,0,00:21:07,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_8.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,13,02:30:54,02:43:24,0,100,0,00:12:30,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_13.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,21,03:56:54,04:01:06,0,100,0,00:04:12,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_21.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,1,00:24:49,00:29:03,0,100,0,00:04:14,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_1.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,11,03:10:47,03:14:13,0,100,0,00:03:26,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_11.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,14,03:32:31,03:44:28,0,100,0,00:11:57,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_14.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,2,00:31:04,00:34:04,0,100,0,00:03:00,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_2.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,4,01:24:04,01:40:46,0,100,0,00:16:42,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_4.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,1,00:17:06,00:22:53,0,100,0,00:05:47,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_1.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,9,02:46:06,03:06:03,0,100,0,00:19:57,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_9.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,2,00:24:30,00:26:09,0,100,0,00:01:39,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_2.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,3,00:36:01,00:44:46,0,100,0,00:08:45,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_3.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,5,02:08:08,02:13:53,0,100,0,00:05:45,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_5.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,3,00:30:40,00:39:40,0,100,0,00:09:00,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_3.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,15,03:46:18,04:05:31,0,100,0,00:19:13,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_15.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,23,05:16:59,05:22:16,0,100,0,00:05:17,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_23.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,13,03:40:39,03:42:21,0,100,0,00:01:42,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_13.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,4,00:43:43,00:48:13,0,100,0,00:04:30,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_4.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,15,03:04:43,03:23:49,0,100,0,00:19:06,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_15.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,1,00:19:54,00:24:28,0,100,0,00:04:34,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_1.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178.mp4,1,00:21:10,00:30:50,0,100,0,00:09:40,round-20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178_1.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,2,00:32:35,00:34:23,0,100,0,00:01:48,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_2.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,6,02:18:42,02:31:04,0,100,0,00:12:22,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_6.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,24,05:26:42,05:39:34,0,100,0,00:12:52,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_24.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,6,00:55:45,00:59:46,0,100,0,00:04:01,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_6.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,25,05:43:26,05:47:32,0,100,0,00:04:06,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_25.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,5,01:09:41,01:13:29,0,100,0,00:03:48,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_5.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,7,01:01:33,01:12:58,0,100,0,00:11:25,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_7.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,14,03:44:45,04:05:47,0,100,0,00:21:02,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_14.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,8,01:15:03,01:15:56,0,100,0,00:00:53,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_8.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,26,05:49:16,06:05:21,0,100,0,00:16:05,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_26.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,18,04:58:22,05:01:38,0,100,0,00:03:16,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_18.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,7,02:33:36,02:51:23,0,100,0,00:17:47,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_7.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,27,06:07:10,06:10:15,0,100,0,00:03:05,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_27.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,9,01:18:32,01:23:30,0,100,0,00:04:58,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_9.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,8,02:56:19,02:59:18,0,100,0,00:02:59,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_8.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,15,04:08:46,04:17:45,0,100,0,00:08:59,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_15.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178.mp4,2,01:00:04,01:17:20,0,100,0,00:17:16,round-20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178_2.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,19,05:03:13,05:13:37,0,100,0,00:10:24,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_19.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,9,03:00:54,03:03:38,0,100,0,00:02:44,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_9.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178.mp4,3,01:18:56,01:21:33,0,100,0,00:02:37,round-20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178_3.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,3,00:56:21,01:20:05,0,100,0,00:23:44,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_3.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,28,06:19:08,06:32:25,0,100,0,00:13:17,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_28.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178.mp4,4,01:23:19,01:27:57,0,100,0,00:04:38,round-20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178_4.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,4,01:21:46,01:26:20,0,100,0,00:04:34,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_4.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,8,01:28:38,01:44:49,0,100,0,00:16:11,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_8.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191204_PhtOidhlP0muIdN_nVjE6w_1575484448.mp4,10,01:25:26,01:40:14,0,100,0,00:14:48,round-20191204_PhtOidhlP0muIdN_nVjE6w_1575484448_10.csv,(1522x49)(1808x335),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,17,04:33:32,04:36:31,0,100,0,00:02:59,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_17.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,10,03:05:08,03:17:44,0,100,0,00:12:36,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_10.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,18,04:38:42,04:40:30,0,100,0,00:01:48,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_18.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,30,06:38:54,06:40:55,0,100,0,00:02:01,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_30.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,5,01:28:05,01:34:54,0,100,0,00:06:49,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_5.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552.mp4,9,01:48:54,02:02:12,0,100,0,00:13:18,round-20191210_QjvNrb9M7kCG1Nxh1yqXng_1576005552_9.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191203_zu4WUaIof0OHhWjopbaFRg_1575389889.mp4,6,01:48:27,01:56:47,0,100,0,00:08:20,round-20191203_zu4WUaIof0OHhWjopbaFRg_1575389889_6.csv,(1517x48)(1803x334),1
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,11,03:19:21,03:33:33,0,100,0,00:14:12,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_11.csv,(1513x49)(1799x335),0.997
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178.mp4,6,01:34:08,01:46:25,0,100,0,00:12:17,round-20191209_Yl4LrLk8x0-sCBJ5syUPlw_1575874178_6.csv,(1528x50)(1814x336),1.007
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,22,05:50:29,05:53:08,0,100,0,00:02:39,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_22.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Mufffinz/20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268.mp4,12,03:35:13,03:38:24,0,100,0,00:03:11,round-20191130_qONTrtE_VkmWsaWg1YZDuA_1575151268_12.csv,(1513x49)(1799x335),0.997
